1	3	2.1081	122.7896	31.6	2022	1	15	0	16	30
1	19	29.8868	242.2677	43.9	2022	1	15	0	17	0
1	13	17.2159	268.2411	42.4	2022	1	15	0	17	0
1	7	19.5386	171.6438	40.9	2022	1	15	0	17	0
1	22	13.4722	101.0104	37.7	2022	1	15	0	17	0
1	8	8.843	64.9462	38.7	2022	1	15	0	17	0
1	3	2.2687	122.6507	38.1	2022	1	15	0	17	0
1	13	17.0934	268.0478	41.4	2022	1	15	0	17	30
1	7	19.3094	171.6357	42.2	2022	1	15	0	17	30
1	22	13.6077	100.8329	37.3	2022	1	15	0	17	30
1	8	8.6651	65.0418	35.1	2022	1	15	0	17	30
1	3	2.4295	122.5117	40.1	2022	1	15	0	17	30
1	13	16.9703	267.855	38.6	2022	1	15	0	18	0
1	7	19.0804	171.6274	43.3	2022	1	15	0	18	0
1	22	13.7428	100.6549	36.5	2022	1	15	0	18	0
1	8	8.4874	65.1376	30.5	2022	1	15	0	18	0
1	3	2.5904	122.3726	37.9	2022	1	15	0	18	0
1	13	16.8466	267.6628	39.6	2022	1	15	0	18	30
1	7	18.8518	171.6189	40.5	2022	1	15	0	18	30
1	22	13.8774	100.4765	31.6	2022	1	15	0	18	30
1	8	8.3099	65.2337	35.4	2022	1	15	0	18	30
1	3	2.7514	122.2333	28.9	2022	1	15	0	18	30
1	13	16.7223	267.4713	36.7	2022	1	15	0	19	0
1	7	18.6234	171.6103	41.4	2022	1	15	0	19	0
1	22	14.0118	100.2975	34	2022	1	15	0	19	0
1	8	8.1326	65.3301	37.7	2022	1	15	0	19	0
1	3	2.9126	122.0938	32	2022	1	15	0	19	0
1	13	16.5975	267.2803	38.4	2022	1	15	0	19	30
1	7	18.3952	171.6016	44.5	2022	1	15	0	19	30
1	22	14.1457	100.1181	36.6	2022	1	15	0	19	30
1	8	7.9556	65.4268	34.5	2022	1	15	0	19	30
1	3	3.0739	121.9542	37.7	2022	1	15	0	19	30
1	13	16.4721	267.0899	37.5	2022	1	15	0	20	0
1	7	18.1674	171.5926	40.5	2022	1	15	0	20	0
1	22	14.2792	99.9381	37.3	2022	1	15	0	20	0
1	8	7.7788	65.5238	32.6	2022	1	15	0	20	0
1	3	3.2353	121.8143	38.9	2022	1	15	0	20	0
1	13	16.3462	266.9001	41	2022	1	15	0	20	30
